video_id,theme,subtopic,confidence
Jxq8VGKUSGQ,environment,water_usage,high
Vqvb3G8hJiI,environment,water_usage,high
de5oIgsEIi4,environment,water_usage,high
MsM9sCp8z0A,environment,water_usage,high
_mJLTOs5i44,environment,water_usage,high
SxhHCv2RRiM,environment,data_centers,high
c0o1jOgflZw,environment,water_usage,high
kh7A0fPb5xU,environment,water_usage,high
T26ucwOT_6o,environment,water_usage,high
s67L2otHw0I,environment,water_usage,high
mV6lIN6jIEk,environment,water_usage,high
Pex35gsof_0,environment,water_usage,high
cl1ctf1_JxE,environment,water_usage,high
jshyfdpP2G0,environment,water_usage,high
aIP3RvAZr6o,environment,water_usage,high
Ho7yc-gDcd0,environment,data_centers,high
BGSiw-SAzSk,environment,water_usage,high
7G2BQY4Ua1s,environment,water_usage,high
TKE8bBwCrdc,environment,water_usage,high
tsNOW3PyZYs,environment,water_usage,high
g2aOoiyZqKw,environment,water_usage,high
oX__219Hr-4,environment,water_usage,high
1EKtQWKVNRA,environment,water_usage,high
MJQIQJYxey4,environment,electricity_grid,high
UZWwsOTUUG4,environment,water_usage,high
jgSU_nYpfvg,environment,water_usage,medium
jxDMX-5dBd0,environment,water_usage,high
35No3jcFHIg,environment,water_usage,high
xAnZbE_bSdc,environment,electricity_grid,high
aDviHT_atTY,environment,water_usage,high
tJYSzc7YkY0,environment,water_usage,high
sMFoaxuGx_U,environment,water_usage,high
GTJ7FN3iM7c,environment,carbon_climate,high
CiPfxBvomYI,environment,water_usage,high
E3szMFWJp9c,environment,water_usage,high
jjkaYyysYhA,environment,water_usage,high
UJtDvxViAKU,environment,water_usage,high
-lzQxbcrscc,environment,water_usage,high
GE9yqZGfsA4,environment,water_usage,high
4NMkOiTuv3M,environment,water_usage,high
cAtqsmsVEGY,environment,water_usage,high
squ7FLUS32s,environment,water_usage,high
P17CM1NzCf4,environment,water_usage,high
qzbkmxKAYGs,environment,water_usage,high
YzfcaoM5XrQ,environment,water_usage,high
EhX3Dv1_hoo,environment,water_usage,high
FsigIPFZr7k,environment,water_usage,high
PZZJQKpw8GY,environment,water_usage,high
lnrIANS0-64,environment,water_usage,high
l2KAMXPN11A,environment,water_usage,high
sW67BrNj7fE,environment,electricity_grid,high
dOOAM1yN768,environment,water_usage,high
EPTDJejVngM,environment,water_usage,high
GAEgKWXHZHg,environment,water_usage,high
6RymNd7l-i4,environment,data_centers,high
ksvpWehUb1A,environment,water_usage,high
ulnt4PaY-ZE,environment,water_usage,high
mcAE7Xy-VvA,environment,water_usage,high
Rk0dY7K7lQk,general_neg,ai_slop,high
axZ-KqZuKbY,environment,water_usage,high
upjC5o5hlVQ,environment,water_usage,high
RT8-GlA_rkM,environment,water_usage,high
ipPwt1hyvV0,environment,water_usage,high
fgrVXraE5Mg,environment,electricity_grid,high
rNq5JqqIx2I,environment,water_usage,high
9zD8BaQWnhw,environment,water_usage,high
m6pxAD2J2mg,environment,water_usage,high
nBL2Dg3cRK4,environment,water_usage,high
NybA5HcrG2c,environment,carbon_climate,high
VkGZ0PJ8jSU,environment,water_usage,high
4LahepRe5SY,environment,general_resource,high
kb-FwgMWwXg,environment,carbon_climate,medium
h6JHceQmPj4,xrisk,extinction_doom,medium
wvGsP7TjZ_8,environment,electricity_grid,high
tSBYWGG92No,environment,water_usage,high
fG8AzP6J07M,environment,general_resource,high
31L1YGbF29Q,environment,carbon_climate,high
ZAk_3q_XQN8,environment,carbon_climate,high
S57P4l8KCPE,environment,electricity_grid,high
eVAOUhX1wFg,environment,water_usage,high
W9sUVZa-7Xc,environment,electricity_grid,high
KxEvK1xh7RM,environment,carbon_climate,high
GLs5VR3YQ0A,environment,electricity_grid,high
NH5t8veIpUA,environment,electricity_grid,high
24Zl8URs70s,environment,carbon_climate,high
LSdXLvuK9Wo,environment,electricity_grid,high
R9CCAXVWo5Q,environment,general_resource,medium
ITKN4L4EtE0,xrisk,agi_superintelligence,high
VOezW-b_mD8,environment,carbon_climate,high
tSSoArmKtO8,surveillance,data_privacy,high
UXxyCBimRyM,surveillance,tracking_spying,high
9aBNIekp4qY,environment,general_resource,high
OiXTg2tBNhU,environment,water_usage,high
HSGEFnqi_78,environment,carbon_climate,high
w73oSJf_3MQ,environment,electricity_grid,high
BwmHQ-SvmPA,environment,carbon_climate,high
0YsffuJvR1E,environment,carbon_climate,medium
ZmRT7e25Kxg,environment,carbon_climate,medium
Ia-DoPgV4x4,xrisk,loss_of_control,medium
PggihJAztLM,environment,electricity_grid,high
FLUyLqGlW2s,environment,carbon_climate,high
aExPfq4PAM0,environment,electricity_grid,medium
v4pwhlf1CV4,environment,water_usage,high
m8Q2aZNXCLA,environment,carbon_climate,medium
oHmbBKL08z4,environment,electricity_grid,high
6sJ50Ybp44I,education,learning_harm,high
kDoCXZEaF5A,environment,data_centers,high
QrhS0G7GTy0,environment,carbon_climate,high
ARF2EhIML54,environment,general_resource,high
py0XpKxAnNU,environment,electricity_grid,high
XTDvIzygglY,environment,carbon_climate,high
MSxKPJ1kjwY,jobs,all_jobs_panic,high
P11sRvbuBDI,environment,carbon_climate,high
7-Xin3C9Rno,environment,carbon_climate,medium
Hl92RKe7EFQ,environment,carbon_climate,high
5FuxNr90T8o,education,learning_harm,high
sPMUc4CZPFk,jobs,all_jobs_panic,high
ChX_ms5Nhm0,environment,electricity_grid,high
0WpiHh5tMr0,environment,carbon_climate,medium
AJCvNuPhSbY,environment,electricity_grid,high
jWyF6iC4g8Q,jobs,all_jobs_panic,high
oV9o6OsA8BY,jobs,all_jobs_panic,high
dCHywZFade4,jobs,layoffs_news,high
1J1HVHp31bc,jobs,all_jobs_panic,high
SD0_yJM7beA,jobs,all_jobs_panic,medium
zRlIFn0ZIlU,xrisk,other,high
Nedoszr8Itc,jobs,layoffs_news,medium
sb5glj61LsA,jobs,layoffs_news,high
smB26TPAmUo,jobs,all_jobs_panic,high
xKLBL-XUuR4,jobs,all_jobs_panic,high
jNWcWF8j7Sw,jobs,all_jobs_panic,high
aWz3ak0cqWQ,jobs,layoffs_news,high
xihrhYh7ifo,jobs,layoffs_news,high
oqit580ab90,deepfake,scam_fraud,high
t4_FLrA-X9c,jobs,personal_loss,high
s4jnIKNNWBc,jobs,all_jobs_panic,high
XCbeEJvmA7c,jobs,all_jobs_panic,high
YveS9BsFP9w,jobs,all_jobs_panic,high
I4MNlnoPHNQ,jobs,layoffs_news,high
hlxRsHH9K6g,jobs,all_jobs_panic,high
kp8iV5uo1dI,xrisk,other,high
ulTX_HdWfDw,jobs,all_jobs_panic,high
608NpA7TA04,jobs,white_collar_tech,high
W4tqbEmplug,education,learning_harm,high
U9uo5_JLfyk,jobs,all_jobs_panic,high
bCImeS_DZL0,jobs,layoffs_news,high
QU1xCplVSAY,jobs,all_jobs_panic,high
at8l0aJmWJs,jobs,white_collar_tech,high
KhUzwmK64Ck,jobs,all_jobs_panic,high
by8OLQ1ZjYI,jobs,all_jobs_panic,high
zOuBz3lsUr4,jobs,all_jobs_panic,high
-dQrTvuKsSM,jobs,layoffs_news,high
1wS3LHlCuqY,jobs,all_jobs_panic,high
MGS4IB-uH0g,jobs,all_jobs_panic,high
Xxjv1eqkeyw,jobs,all_jobs_panic,high
h_oNqNje45M,jobs,layoffs_news,high
MRgxAHtzwOQ,jobs,all_jobs_panic,high
toE56X2h0wk,jobs,all_jobs_panic,high
HUBM04otU5Y,jobs,personal_loss,high
_cQBskn_LFA,general_neg,bubble_skepticism,medium
NxxcdXBoV4k,jobs,all_jobs_panic,high
s8Cx5A4Q87A,surveillance,state_corporate,high
yviuSqFUcRw,jobs,layoffs_news,high
E9nEtS73Frw,jobs,all_jobs_panic,high
yqRUhSFO0uo,jobs,all_jobs_panic,high
GufmncJt69w,jobs,all_jobs_panic,high
uhWCnBiZNX8,jobs,all_jobs_panic,medium
DBuuh-zEYOY,jobs,all_jobs_panic,medium
yTBanmpp-ec,jobs,white_collar_tech,high
mAZT1qZQGvc,jobs,all_jobs_panic,high
68ylaeBbdsg,xrisk,agi_superintelligence,high
L--dR1BP_Tk,xrisk,agi_superintelligence,high
4meqRtKHco0,jobs,all_jobs_panic,high
BXwKyG6fpg4,jobs,all_jobs_panic,high
tRbu4EFLs5c,jobs,personal_loss,high
lysZdGF2Rvg,jobs,white_collar_tech,high
vtgG6htJ9j4,jobs,layoffs_news,high
z7Tu3xz_PNw,jobs,all_jobs_panic,medium
QHSzmzE0xSs,jobs,personal_loss,medium
Hz--1sDDSHQ,jobs,all_jobs_panic,high
YrvF7Dy25uo,jobs,all_jobs_panic,high
V7dFjr5ANPg,xrisk,loss_of_control,high
QJRRSA56zHU,jobs,all_jobs_panic,high
8OJhPxehEi0,jobs,all_jobs_panic,medium
4lGH41ZNDfQ,jobs,all_jobs_panic,high
2LtMvEI0Qyk,jobs,all_jobs_panic,high
Y5A_c4pvo7I,jobs,all_jobs_panic,high
BO51n9hbgos,jobs,all_jobs_panic,high
_9XaT-PSdhU,jobs,layoffs_news,high
Aj_skx7jJxI,jobs,all_jobs_panic,high
E97zCQD-LMI,jobs,all_jobs_panic,high
OgTh29ls60I,jobs,all_jobs_panic,high
cXfQFFsijkI,jobs,all_jobs_panic,high
5qsmqBrX35U,jobs,all_jobs_panic,high
GQAKSDKHd6s,jobs,all_jobs_panic,high
H3nvqPxkPgI,jobs,white_collar_tech,high
V8n-s74EsRk,jobs,layoffs_news,high
HAhiZ2VrCdI,jobs,layoffs_news,high
V_FB7kELxuw,jobs,all_jobs_panic,high
ZE7WXDAIwaE,jobs,all_jobs_panic,high
29dygdTa5go,jobs,all_jobs_panic,high
eZJeT3-8wfY,jobs,all_jobs_panic,high
e1Hf-o1SzL4,xrisk,loss_of_control,high
ur295T83Wg4,jobs,all_jobs_panic,high
x0Zikc7nvic,jobs,all_jobs_panic,high
4mhoWORI3_M,jobs,all_jobs_panic,high
B2DQcf_L3As,jobs,personal_loss,high
q7_uRQZfDn0,jobs,white_collar_tech,high
REL_u5Ux484,jobs,all_jobs_panic,high
e1Js9gmGF4M,jobs,white_collar_tech,high
ZUYZHVdYF2Q,jobs,all_jobs_panic,high
fdl55HHH5go,surveillance,state_corporate,medium
6eMiciQUmWI,jobs,white_collar_tech,high
BP2jrzv2MnU,xrisk,loss_of_control,high
p3ra1W_0CTw,jobs,all_jobs_panic,high
f_pnN4k_TzU,jobs,personal_loss,high
vo65oDvauhs,jobs,layoffs_news,high
OxNXgA8xGWA,jobs,layoffs_news,high
U13qhkvxyY0,jobs,white_collar_tech,high
iq8Zn4nUkIs,jobs,all_jobs_panic,high
gu_CyYEYsFA,jobs,all_jobs_panic,high
ToKrIyBmai0,surveillance,tracking_spying,high
CLcnJCo1ALo,jobs,all_jobs_panic,high
bWf3uDHZj40,jobs,all_jobs_panic,high
Mf57rRGPwQg,jobs,all_jobs_panic,high
e5yf7mh-p90,jobs,all_jobs_panic,high
0qwb9YzZtwU,jobs,white_collar_tech,high
2UdlVZ4dqz8,jobs,all_jobs_panic,high
d0YTiKBd57E,deepfake,misinfo_general,medium
mc17L1fhAHA,environment,electricity_grid,high
qOmMJrEonnI,jobs,all_jobs_panic,high
3cP2u1OOtus,environment,electricity_grid,high
UKqNduJt1p4,environment,electricity_grid,high
LMW1llJEIfY,environment,carbon_climate,high
5CFJ6wergcc,environment,other,low
p3-5AVIp0-w,environment,water_usage,high
JgA8DvlfYBM,environment,electricity_grid,high
jF-oUu1trLw,environment,data_centers,high
olIk8wJnUJA,environment,electricity_grid,high
-g0A1owAtmU,environment,electricity_grid,high
lVEA6vCv4iY,environment,electricity_grid,high
mQmlze0QlpQ,environment,electricity_grid,high
LYeJG2u2_4U,environment,electricity_grid,high
4ouNbLgJEHA,environment,general_resource,high
5IkFYCl3Wo8,environment,electricity_grid,high
1oPS_HRTUXg,environment,general_resource,high
swBnW7JnkGU,environment,electricity_grid,high
O4l0xxrlOjQ,environment,electricity_grid,high
RfDvFWUhmTo,environment,electricity_grid,high
5mmfRlO43I4,environment,electricity_grid,high
nkVG8ftGXwA,environment,electricity_grid,high
BsmwCo3Cdok,environment,electricity_grid,high
oGtUwNnoGIY,environment,electricity_grid,high
5gcTWZghvLg,environment,electricity_grid,high
cwxtGE4HHbg,environment,electricity_grid,high
9fJneBL_Czo,environment,electricity_grid,high
ApvZi8oo_yQ,environment,data_centers,high
YAf0xQqCXBY,environment,data_centers,high
RpdItXvvko8,environment,electricity_grid,high
BIVAm2mDa-c,environment,electricity_grid,high
O43mT8frwZ0,environment,water_usage,high
Xg6J_-41IRY,environment,electricity_grid,high
o1urS9mlUi0,environment,electricity_grid,high
7Qdt94C7tRE,environment,electricity_grid,high
SBjKJbSPoSo,environment,electricity_grid,high
QfcTISIeJ5g,environment,electricity_grid,high
5zR4WAqgFV8,environment,electricity_grid,high
UGwsOvdJDn0,environment,electricity_grid,high
XPLoOzWSD0w,environment,electricity_grid,high
i9aJmDNO2NQ,environment,electricity_grid,high
A_lkE6ktP9c,environment,data_centers,high
SBaSmyiEnQo,environment,electricity_grid,high
kSjN2wIh1eI,environment,electricity_grid,high
8RjpBac1i84,environment,electricity_grid,high
Bb-JZkkqnao,environment,electricity_grid,high
TJhQnMRYKmU,environment,electricity_grid,high
gbhFLkZtPIU,environment,electricity_grid,high
6iI6OsCQ_3I,environment,electricity_grid,high
2OoJC9UTprc,environment,electricity_grid,high
WYHslY80cNA,environment,water_usage,high
ul3w_jdyDes,environment,electricity_grid,high
NMMiGfNPkHE,environment,electricity_grid,high
xdDhlJQpRi8,xrisk,agi_superintelligence,medium
4UqXgD5PSTA,environment,electricity_grid,high
b49ZWkLDWN0,environment,electricity_grid,high
bK9GHda8dj4,environment,electricity_grid,high
A7fF3Yxd28E,environment,electricity_grid,high
XYjuu9wlfyI,environment,electricity_grid,high
Kw0rmBXJ0lc,environment,electricity_grid,high
Gvwf1fQFeZk,environment,data_centers,high
3WIZQvtElFA,environment,electricity_grid,high
oAN2HoWtUWM,environment,electricity_grid,high
26oQ1frbgfY,environment,electricity_grid,high
l9ZQlOOS2T8,environment,electricity_grid,high
DA73RLN48TE,environment,electricity_grid,high
AYDBLtpy51s,art,consent_training,high
Y01ttj8JNFY,environment,electricity_grid,high
uLRjnZxvGmc,environment,electricity_grid,high
-dM7fuxFVRk,art,consent_training,high
fHI_pFm95_c,environment,electricity_grid,high
suwA6fUNcjg,environment,electricity_grid,high
ZhLpdftyKhg,art,consent_training,high
TOt-6kBweIQ,environment,carbon_climate,high
e3XRb-5qaQk,art,music_voice_theft,medium
isK-JEDZ370,art,music_voice_theft,high
ed8W1pYpyeg,art,music_voice_theft,high
NoIG249AqDM,art,consent_training,high
MwFtWDPGVMA,deepfake,misinfo_general,high
54BcJqYkEiw,art,consent_training,high
L5aBRMXFVMA,art,noai_activism,high
x3o1n6_DX10,art,music_voice_theft,high
Ms6c3pUTDMg,art,consent_training,high
W1mlPZf6A8Q,art,music_voice_theft,high
1UHFAEVxHxg,art,music_voice_theft,medium
ipJ0hucfCYY,art,consent_training,high
kBUMGNAXBow,art,music_voice_theft,high
XpwRU8iHc3w,art,noai_activism,high
YcvXNdkKQxE,art,music_voice_theft,medium
f3Qk_zbYtjg,art,music_voice_theft,high
DIVx6687_cA,art,music_voice_theft,high
jscfCTig78U,art,consent_training,high
6aTlOMPma6Y,art,creative_job_loss,high
xBixcMru7aI,art,noai_activism,high
80qU8fiQGQw,art,music_voice_theft,high
orwIjOKmJHc,art,music_voice_theft,high
4jKRjpZ8DAQ,art,consent_training,high
ihRr7diYuKA,art,consent_training,high
2VygG8X41AY,art,music_voice_theft,high
Xlo_ZqkbAHs,art,consent_training,medium
yTo8dXyrL9w,art,music_voice_theft,high
JFyLMbt53d0,art,music_voice_theft,medium
zbo6SdyWGns,art,music_voice_theft,high
7MjVveDCHt8,art,music_voice_theft,high
FKe15KyXv_c,art,consent_training,high
Th2XWPEQysk,art,consent_training,high
4RJhqTUjls0,art,consent_training,medium
9x4HmSsCxRY,art,music_voice_theft,high
Ze3D5zOqgp0,art,music_voice_theft,high
d70vKa7QauY,art,consent_training,high
1Q7WYewsO8Y,jobs,white_collar_tech,high
09QjUsz5WJU,art,consent_training,high
r28MXXjjBuY,art,music_voice_theft,medium
t3SfbfxyUqI,art,consent_training,high
7tmeDdNN0VU,art,consent_training,high
D88r74mrvLc,art,consent_training,high
OAdUJWg3EPE,art,music_voice_theft,high
PQ4h_7Dz5yA,art,music_voice_theft,high
U8dcFhF0Dlk,art,music_voice_theft,high
77xYaDZ4z4I,deepfake,scam_fraud,high
d1Hc9bQNRaY,art,music_voice_theft,medium
T7Samn3Q9YQ,art,consent_training,high
8UnmmB_TWLU,deepfake,celebrity_impersonation,high
oeDhSfbwprw,deepfake,misinfo_general,high
qY-Vjh49DHg,art,style_mimicry,high
SKjfw2Wjnt0,art,style_mimicry,high
TtEJrXwy_cA,art,music_voice_theft,high
KeWvaZKJV3Y,art,creative_job_loss,high
gHN01nPbGaU,art,creative_job_loss,high
6FLeDcoGjsQ,art,consent_training,high
HlDIfewDVkY,art,creative_job_loss,medium
CYipDC-7Rsk,art,consent_training,high
igh3pVqriLc,deepfake,scam_fraud,high
I_K4SCnKZgg,art,noai_activism,high
keQvtJ2NULg,art,creative_job_loss,high
LJ0mS49WnhY,art,noai_activism,low
QFFr36x5DqQ,art,consent_training,high
uFXcNjtoK34,art,consent_training,high
1GIwYHk2JFI,art,style_mimicry,high
rRBG15KfQ8I,art,consent_training,high
W0nhwF3ZylY,art,consent_training,medium
RJ3-ed98uLE,art,noai_activism,medium
KlIPUDxvhVI,art,style_mimicry,medium
hWIDWfWXp0s,art,noai_activism,medium
Qff0h6nHJ6s,art,creative_job_loss,high
xS8QCzHMViE,art,style_mimicry,high
ZOhuXMB7KME,art,style_mimicry,high
3NuTW6jn1v0,art,consent_training,high
fL8qOrwK1w4,art,consent_training,high
Tg9vAi0DJ44,art,noai_activism,medium
jmNerBnr62o,art,consent_training,high
BbnYxX-V9BQ,art,noai_activism,medium
Z1QBvvZoa4Q,art,consent_training,high
dU6G2yuLytc,art,consent_training,high
o09F6TViIGk,art,consent_training,high
dQLam48qBl0,art,noai_activism,high
Tj_RphBpwiw,art,noai_activism,medium
QnDudQjiWZg,art,consent_training,high
i9InAbpM7mU,art,consent_training,high
ohLYrrDQ4-c,art,style_mimicry,medium
MBV0bhlLUgA,art,consent_training,medium
aUMTIJ05jAU,art,style_mimicry,medium
SbVQhQ_0gzA,jobs,white_collar_tech,medium
rtoD0LOnygo,art,consent_training,high
DUwDqSY8StE,art,consent_training,high
fd2bXZoCteY,art,style_mimicry,high
PcfXT0twt20,art,consent_training,high
p-WLbFHcgJU,art,consent_training,medium
vIOEMjwcmUQ,art,noai_activism,high
Q7EjQiw5MhA,art,consent_training,high
nwxtEvljUZU,art,consent_training,high
3W8JzJESEEo,art,consent_training,high
aTGkRLyYVBg,art,creative_job_loss,medium
2EUHtb9t6rg,art,consent_training,high
-6HAsaDwzrI,art,noai_activism,high
rDJspLZBnNI,art,consent_training,high
5Tqx8Q71tWo,art,other,low
BSLd3Mb85BY,art,style_mimicry,medium
Rki3TqJvcl4,art,noai_activism,medium
hmNxTx9rU0U,art,consent_training,medium
MPWKj5pfzlM,art,consent_training,medium
GkHzoKw8bkI,surveillance,data_privacy,high
-xGW3IZxMds,art,noai_activism,high
hKbiKNG2TDk,art,consent_training,high
zEjvzcJ2UR0,art,consent_training,high
qS3s8nEljHw,art,style_mimicry,high
oXlGqP0-oaY,art,style_mimicry,high
ZCG076MtKRo,art,style_mimicry,high
NNA76LTq4ic,deepfake,misinfo_general,high
YXHdzP_li_0,art,style_mimicry,high
MaKJdyWxyys,art,style_mimicry,high
LJjo71Nh6UM,art,consent_training,medium
SnuZpJqBnpI,art,consent_training,high
zy-z4HA9sXo,art,consent_training,high
itqgYFIzo8s,art,noai_activism,medium
7BZx0E8bZlo,jobs,white_collar_tech,high
Bb5hDIlDpOE,art,consent_training,high
giYVJx6mqjI,art,consent_training,high
YIi9chgnwgM,art,style_mimicry,high
5Vlmre7QtfY,art,other,high
kbEpeES2A64,deepfake,scam_fraud,high
1-AFBXig3mY,art,style_mimicry,high
cYw20T0v7PY,art,noai_activism,high
nDrCC2Uee3k,art,consent_training,high
SKjVifsU8Ec,art,noai_activism,high
J0WXDOuaT7k,art,creative_job_loss,high
PZtNxK9HAqs,art,style_mimicry,high
-xV0LY3ioNI,art,consent_training,high
0PBVPTqm9Nw,surveillance,data_privacy,high
CGZhE8ckfGs,art,noai_activism,high
EjDCO9--l3M,art,consent_training,high
Yq7uoTQhHps,art,consent_training,high
x4Fzqvx1jxI,art,noai_activism,high
of0-u1MgNYQ,art,consent_training,high
E1CJ5gLIM8c,art,consent_training,high
h1xZFfhFtZU,art,consent_training,high
zWxsybRBId0,art,creative_job_loss,high
f0PFHqU67-A,art,consent_training,medium
3ais4QE30q4,art,consent_training,high
YK_cEUD6AOo,art,consent_training,high
aYkwzv048IY,art,consent_training,high
ehTkCdHmzos,art,style_mimicry,high
EBTEtJJFR-8,art,noai_activism,high
pH0o8HP4yjM,surveillance,data_privacy,high
j6_kdmnxmeo,art,style_mimicry,medium
vB80u-Z_ZCc,art,style_mimicry,high
HlGIxLH1K-M,art,consent_training,high
sRdIuZBHOHg,art,consent_training,high
u-9KluFmHRY,art,consent_training,high
b5ydBch7RJQ,art,creative_job_loss,high
G-0Ot6NHMYA,art,noai_activism,high
u_BbdyXvjAE,art,style_mimicry,high
OCY7lb_i0yM,art,noai_activism,medium
CCDVZ079Xow,jobs,all_jobs_panic,high
dh3acdwwPfU,art,consent_training,high
MwssQCSyeQ0,art,consent_training,high
Svn1vUwD9mo,art,noai_activism,high
7ciBTD0po4Q,art,style_mimicry,medium
Jid6Pj17OBw,art,consent_training,high
X2cyLUe3Jrs,art,other,high
FquJxDmQR6U,art,other,low
5YE8CYvQmiM,art,consent_training,medium
JkprO_aypoc,art,noai_activism,medium
KlLb0oup_aI,art,style_mimicry,medium
_BUCjtfoTtU,art,music_voice_theft,high
MjQHhczK69Y,art,style_mimicry,high
QdVBiIpHh5w,art,noai_activism,high
OHUJCHkaeKc,art,creative_job_loss,high
s3ftctQSpHM,art,consent_training,high
EwB76Fdo7eY,art,noai_activism,medium
eY_o8fcwPU4,art,creative_job_loss,high
lgEC04bEBy0,art,consent_training,high
Cl6RN3TDG9s,art,consent_training,medium
ZJ59g4PV1AE,art,consent_training,high
aCuZ42E3Bvo,art,style_mimicry,high
zKsm8feqVZY,art,creative_job_loss,high
ETxCFr6NJqE,art,noai_activism,high
d15C_UgVS-c,art,noai_activism,medium
djvpwu4QF7w,art,style_mimicry,medium
UqN7cdzWzvU,art,consent_training,medium
wB8u3ZuvYfQ,art,consent_training,high
LjO7LUj_9RI,art,consent_training,high
T6SCAlD-p4k,art,style_mimicry,high
Z4cI050oj78,art,consent_training,medium
SKvpzAaFyMU,art,noai_activism,high
bC7RbzW-c1M,art,consent_training,high
5kaJMgd1SW4,art,noai_activism,high
z9zaMw6VLJg,deepfake,scam_fraud,high
UDAle0nWHkI,art,consent_training,medium
rUnW6Of62Mo,art,noai_activism,high
X914rdzX8IU,art,consent_training,medium
TBtV1IuzmD0,art,noai_activism,high
usNnYaFff-Q,art,consent_training,high
tBzmRDKakC4,art,consent_training,high
91zIT9-I0nw,art,style_mimicry,high
iMdXIewhpZ4,art,style_mimicry,low
5xFn-iJ3Km4,general_neg,ai_slop,medium
fIni6Eeg9rE,art,consent_training,high
H_Xnrbo437M,jobs,personal_loss,high
U-sQgvebD9I,art,consent_training,high
btUBS1YPvt8,art,consent_training,medium
5_UnGyI9G7w,art,style_mimicry,high
H4BaDDfIgH4,art,consent_training,high
dWulNyNUwKA,art,consent_training,high
Tbtj0aL1inQ,art,consent_training,high
4nDTOixBT8M,art,noai_activism,high
WLu9OaK3FG8,art,consent_training,high
iDELG5n5CmI,art,music_voice_theft,high
hO6CA1coXsk,art,consent_training,high
YNkWZlshUpc,art,noai_activism,medium
aOnyjq6k-7o,art,creative_job_loss,high
NXQ6iqZIr7E,art,noai_activism,high
krWAxyMeipw,art,noai_activism,high
NEDFUjqA1s8,surveillance,data_privacy,low
H-KXf-diUdc,art,noai_activism,high
M4TXO4kQwSQ,deepfake,misinfo_general,high
Z10c0v3sTyo,surveillance,data_privacy,high
3G6dOayefBg,art,consent_training,high
86nhP8tvbLY,surveillance,data_privacy,high
7Yb6khyZAEE,art,noai_activism,high
fOEqDygg56w,deepfake,misinfo_general,high
FfDrFw6JwHE,art,noai_activism,high
xMJWO5dI4xw,art,consent_training,medium
-37UyFAFm3Y,art,noai_activism,high
gCcbHi7rjmU,art,style_mimicry,high
RAsArDDMw9A,art,creative_job_loss,high
cK4CxMIBGFs,art,noai_activism,high
yTUbcTzLCgo,art,noai_activism,low
nKBPz8hshtk,art,noai_activism,high
IB-jOuNO_-0,art,noai_activism,high
VkhIdZ5aMBU,deepfake,nonconsensual_imagery,high
-g5tkZ5wAiY,art,noai_activism,high
e_96coRPxH4,jobs,white_collar_tech,high
wdK-bI61Mhs,deepfake,misinfo_general,high
7t7wEXWl3qs,art,creative_job_loss,high
OZPI5aRzEzQ,art,noai_activism,high
EbFTvazuJCQ,art,consent_training,high
3Nlb-m_vKYM,art,music_voice_theft,high
05P9CV7TcxI,art,noai_activism,high
kZ4JwNAL59I,art,noai_activism,high
xgLfMjh67F0,art,noai_activism,high
SPEDrsNiPeA,art,noai_activism,high
tjnQ-s7LW-g,art,style_mimicry,high
4SAFh9FO1_4,art,noai_activism,high
UShsgCOzER4,general_neg,ai_slop,high
sDUX0M0IdfY,xrisk,agi_superintelligence,high
o-yiUEXJUSs,deepfake,misinfo_general,high
lssQ-1maHMQ,art,noai_activism,medium
IVmy63A-ZXs,art,noai_activism,medium
ruX323-0-yI,art,noai_activism,high
75wKymEHWV0,art,noai_activism,high
Q81sZBSzBVY,art,creative_job_loss,high
kI6BVb5_mms,art,noai_activism,medium
vDIgKD_RbRE,surveillance,data_privacy,high
tjYpJ8Zs0jk,art,noai_activism,high
lEnvmni7w9g,art,noai_activism,high
0m0aMfZrxSQ,deepfake,celebrity_impersonation,high
bRqwTP2eKJY,art,consent_training,high
19qOD7ryN2U,jobs,white_collar_tech,high
h-D_Wi2Gt7Y,art,noai_activism,high
FBfTT32rQHM,art,noai_activism,high
KHLnnTOF-T8,deepfake,misinfo_general,high
QzsscDE0Klw,art,consent_training,high
CsQtUSTSX40,art,noai_activism,high
hld8CNQdjQs,art,music_voice_theft,high
qJPug_qKTOI,surveillance,other,high
bv9Tb81yRgs,art,noai_activism,high
tIpnHQsWPOc,art,noai_activism,high
eLLleGs13xA,art,consent_training,high
I-M3zsOGSjs,deepfake,scam_fraud,high
y0o-TaCBcRI,art,creative_job_loss,high
gNtVek0xS5c,art,noai_activism,high
EV2gd7Ej6Xg,art,noai_activism,high
gOUjMilXFxc,art,creative_job_loss,medium
HIL2DopnnJU,art,noai_activism,high
fTIyTuAArtw,art,noai_activism,medium
qlQKwFZh7Vc,art,creative_job_loss,high
SPSbRRzaA8w,art,noai_activism,high
xMOA7njGCDo,art,style_mimicry,high
kLHOllToTlU,art,consent_training,high
2XpYbJcp9iI,art,noai_activism,high
Ac8_9NZ8M6w,art,noai_activism,high
vBgFsXy6tZg,art,consent_training,high
kALTGeIke0g,art,noai_activism,high
exuogrLHyxQ,art,consent_training,medium
wQk6Z5R8VDw,jobs,personal_loss,medium
RNha27jkMxU,art,noai_activism,medium
Skd07mfEF0c,art,noai_activism,high
afxdlyT34WI,art,consent_training,high
5sNvD8ePFHs,art,noai_activism,high
Ldtbc6HGz08,art,music_voice_theft,medium
lv2GooT7Gyc,art,creative_job_loss,high
xLNEDTlFwCY,art,style_mimicry,high
