post_id,theme,subtopic,confidence
7622302269815393557,xrisk,loss_of_control,high
7250158950413307179,art,noai_activism,high
7632746897643441421,art,noai_activism,high
7397852781580733739,jobs,white_collar_tech,high
7515126374391237918,art,noai_activism,high
7627960030985309453,art,noai_activism,high
7629015859993857311,art,noai_activism,high
7576217855373348097,art,noai_activism,high
7595694975262723350,art,noai_activism,high
7616124861127150862,art,creative_job_loss,high
7631793123034696980,art,noai_activism,high
7597458424451943692,art,noai_activism,high
7629320153645305119,environment,data_centers,high
7570119119043874079,art,noai_activism,high
7523296978273438999,general_neg,hate_quit,high
7630757818169150751,art,noai_activism,high
7604771849129446670,environment,carbon_climate,medium
7537706576774253879,art,noai_activism,high
7590418140413185310,general_neg,antiai_identity,high
7595801118517513494,environment,carbon_climate,medium
7561300974699040031,general_neg,antiai_identity,medium
7629920853660077342,art,consent_training,high
7610134817132268822,art,noai_activism,high
7630016349795863841,art,noai_activism,high
7590940900298165534,art,noai_activism,high
7626740540436008214,art,noai_activism,high
7584867264885755166,art,noai_activism,high
7631983649876921613,surveillance,data_privacy,high
7629948852736429342,art,consent_training,high
7631368646035655966,art,noai_activism,high
7631943336982580502,art,consent_training,high
7630564221264104735,surveillance,data_privacy,high
7490585985965837590,art,creative_job_loss,medium
7617861527135194390,general_neg,ai_slop,high
7602810794149023006,art,noai_activism,low
7631234371449539858,art,style_mimicry,high
7584439523174550797,art,style_mimicry,medium
7509417058614988054,art,noai_activism,high
7534037469763833110,art,noai_activism,high
7478155719133400325,general_neg,hate_quit,medium
7555219474882776375,environment,water_usage,medium
7622760173727206687,jobs,all_jobs_panic,medium
7628659847516474638,general_neg,bubble_skepticism,high
7626019344144665869,general_neg,bubble_skepticism,high
7511151012426583318,environment,carbon_climate,high
7594145243323305238,general_neg,antiai_identity,high
7566462297544150280,art,noai_activism,high
7530457494309653790,art,noai_activism,high
7558590180949626125,art,noai_activism,high
7594144684352523542,general_neg,antiai_identity,medium
7555985142116912415,art,noai_activism,high
7624570536294681870,art,noai_activism,high
7631583689167916309,art,noai_activism,high
7576416441935613215,art,noai_activism,high
7608974592358518023,art,noai_activism,high
7620415037642919188,environment,water_usage,high
7526176510638607671,environment,water_usage,high
7620340381598764319,art,noai_activism,high
7560513531045514509,art,noai_activism,high
7595397437980790047,deepfake,misinfo_general,high
7519076946115071239,education,learning_harm,high
7614669512050363679,surveillance,data_privacy,medium
7560338840280501534,surveillance,data_privacy,high
7617467768299900182,general_neg,hate_quit,high
7603138884976872735,jobs,personal_loss,high
7631815298290552095,art,noai_activism,high
7629447770222513409,general_neg,antiai_identity,high
7559086352671739148,general_neg,hate_quit,high
7625865467596492046,general_neg,hate_quit,high
7632121233466854687,surveillance,state_corporate,medium
7571262663586630926,art,noai_activism,high
7629685697196182815,art,noai_activism,high
7632101091936685343,art,noai_activism,high
7627461592522804500,art,noai_activism,high
7614190833553739030,art,noai_activism,high
7586794484717964575,art,noai_activism,high
7548735846699126030,art,noai_activism,high
7580055356018035999,art,noai_activism,high
7488029170312777015,art,noai_activism,high
7586792166106615062,art,noai_activism,high
7626578357458636062,art,noai_activism,high
7624729819531578644,art,noai_activism,high
7178192196183526662,art,noai_activism,high
7300831707543080238,art,noai_activism,high
7614521594807061783,art,noai_activism,high
7619696732804222230,art,noai_activism,high
7627181237286833422,general_neg,ai_slop,high
7630636086930230541,general_neg,antiai_identity,high
7448926772067896622,art,creative_job_loss,medium
7561045315365670200,general_neg,hate_quit,medium
7594330502450957599,general_neg,antiai_identity,medium
7605232643835186454,environment,general_resource,medium
7525146999209872646,general_neg,hate_quit,high
7631107665074064647,art,noai_activism,high
7599991668980403476,general_neg,hate_quit,medium
7631990555240647949,general_neg,ai_slop,high
7629345905040297248,art,noai_activism,high
7536016817513450774,art,noai_activism,medium
7618025991625100566,general_neg,hate_quit,high
7621573784713055508,art,music_voice_theft,high
7620757040356494612,general_neg,ai_slop,high
7607781950442474774,jobs,other,high
7607017629986917653,art,consent_training,medium
7543109229373164831,general_neg,hate_quit,medium
7632577298251713825,art,noai_activism,high
7632672928563350806,art,noai_activism,high
7515803353990040878,deepfake,misinfo_general,high
7595667140435397919,general_neg,antiai_identity,high
7568574218825125142,art,noai_activism,high
7588972280982686984,art,noai_activism,high
7610957033898118414,environment,electricity_grid,high
7578891304843709698,deepfake,misinfo_general,high
7511339233437682952,art,noai_activism,high
7619785791794859277,general_neg,ai_slop,high
7365413940232277281,education,learning_harm,medium
7631660888478551327,environment,general_resource,medium
7542895211941203214,surveillance,facial_recognition,high
7592752169187626254,general_neg,product_degradation,high
7528642708961758495,environment,general_resource,high
7479110117674274070,surveillance,facial_recognition,high
7348890026874326278,art,noai_activism,high
7621183986907335968,art,noai_activism,high
7618666580565609759,general_neg,ai_slop,high
7630212039872548119,art,consent_training,high
7624173673640955156,deepfake,scam_fraud,high
7372289484915772715,deepfake,political_election,high
7584920501416512798,art,noai_activism,high
7631041157274930463,art,noai_activism,medium
7610821304370859286,environment,general_resource,medium
7622732899208416520,art,music_voice_theft,medium
7560361343702895885,art,consent_training,high
7250200972356570394,deepfake,scam_fraud,high
7603174758460525855,art,style_mimicry,high
7617233155396832543,deepfake,scam_fraud,high
7631191508841958687,deepfake,misinfo_general,high
7459220124399176990,surveillance,facial_recognition,high
7623098682350521633,general_neg,product_degradation,high
7449435668700269846,art,noai_activism,high
7623507960471309586,environment,electricity_grid,high
7627198010862095630,general_neg,ai_slop,high
7564590633072037141,surveillance,tracking_spying,high
7602743042658946317,jobs,service_blue_collar,high
7459220136491339039,surveillance,facial_recognition,high
7598723436323589431,deepfake,scam_fraud,high
7632385547155131662,deepfake,misinfo_general,high
7590721870786252039,art,noai_activism,high
7621323908079258910,jobs,all_jobs_panic,medium
7624730161165978910,general_neg,hate_quit,medium
7545186897417571606,environment,electricity_grid,high
7577179517861530900,surveillance,data_privacy,high
7631597431402056973,education,student_cheating,high
7616865962960112927,art,noai_activism,medium
7536322357183532344,surveillance,tracking_spying,high
7487971226787368214,art,noai_activism,high
7608475524217752862,art,noai_activism,high
7511416664366353686,art,consent_training,high
7551153019191053590,surveillance,state_corporate,high
7592128646299536647,jobs,all_jobs_panic,high
7566079532793367822,jobs,all_jobs_panic,medium
7376956121740791045,deepfake,misinfo_general,high
7574021174246575373,general_neg,ai_slop,high
7527065272960716054,art,noai_activism,high
7607667465413299468,deepfake,scam_fraud,high
7621641631703354637,surveillance,data_privacy,high
7495601093213277482,environment,electricity_grid,high
7536332914972232990,general_neg,product_degradation,high
7620521975290596630,art,noai_activism,high
7557381470738713911,general_neg,ai_slop,high
7576122787010465054,regulation,econ_bubble,high
7557405161992359198,art,noai_activism,high
7630069902610664718,jobs,all_jobs_panic,high
7602764900011707661,art,style_mimicry,high
7466190168664493358,art,consent_training,medium
7623237580116561183,art,noai_activism,high
7593064020245056790,environment,general_resource,medium
7531118547775261966,deepfake,misinfo_general,high
7584836738003176718,jobs,layoffs_news,high
7290438879411326210,deepfake,nonconsensual_imagery,high
7466811179164257567,deepfake,misinfo_general,high
7454164507628342574,art,noai_activism,high
7631259616415845654,deepfake,nonconsensual_imagery,high
7500232177649536311,surveillance,tracking_spying,high
7558605633356860727,art,noai_activism,high
7587433769674607894,jobs,other,high
7631805519681965342,deepfake,misinfo_general,high
7360675126603435296,general_neg,hate_quit,medium
7627164475212238088,art,noai_activism,high
7631134787163475221,deepfake,scam_fraud,high
7631461427030625557,deepfake,misinfo_general,high
7632426523374505237,deepfake,scam_fraud,high
7618969462120762646,art,consent_training,high
7565711742026747166,general_neg,product_degradation,high
7629126827260398870,environment,general_resource,medium
7592501093779655950,art,noai_activism,high
7302398770942119169,surveillance,state_corporate,high
7607270850575846670,xrisk,agi_superintelligence,high
7624449977309351186,art,music_voice_theft,medium
7629769046841363726,general_neg,product_degradation,high
7467649782702509345,xrisk,personal_dread,high
7605688603745783053,surveillance,tracking_spying,high
7581702025839234325,art,consent_training,high
7631667956157582623,environment,general_resource,medium
7580245704484949269,art,style_mimicry,medium
7573345843986615583,education,student_cheating,high
7631272934144740638,education,school_bans,medium
7387991804613758214,jobs,layoffs_news,high
7584760213815692557,surveillance,tracking_spying,high
7559019416369777933,deepfake,scam_fraud,high
7502125320456244511,education,learning_harm,high
7620200003167964438,deepfake,misinfo_general,high
7568222532705275150,art,noai_activism,high
7626972248691281173,general_neg,ai_slop,high
7179371552755109166,art,noai_activism,high
7516485213363457287,environment,carbon_climate,high
7631247824406990093,jobs,all_jobs_panic,medium
7543076908989238535,general_neg,product_degradation,medium
7564064792521084216,deepfake,misinfo_general,high
7556346385369435422,art,noai_activism,medium
7354624947236392235,art,noai_activism,high
7620566397550152982,deepfake,scam_fraud,high
7476780393472085266,environment,water_usage,high
7577438912268848406,deepfake,misinfo_general,high
7521804985458330886,jobs,all_jobs_panic,medium
7533674380908301590,art,noai_activism,high
7631749735841271054,deepfake,political_election,high
7620945898469690638,art,noai_activism,high
7580255339178773778,art,noai_activism,high
7604664649421737230,general_neg,ai_slop,high
7604157096568818958,surveillance,tracking_spying,low
7557532216092331295,general_neg,antiai_identity,high
7629382178333396244,art,noai_activism,high
7549971207022546190,art,consent_training,high
7625697534391946510,environment,electricity_grid,high
7625837689996119309,environment,electricity_grid,high
7627413490852154644,art,noai_activism,high
7564119905923091725,art,other,high
7628016910319357215,xrisk,loss_of_control,high
7573691235064450359,general_neg,ai_slop,high
7476782909811150135,art,noai_activism,high
7532582469569137976,jobs,personal_loss,high
7621324150325464342,surveillance,tracking_spying,high
7611247495259114774,environment,general_resource,medium
7558983456034655495,art,noai_activism,high
7373731888164310304,deepfake,misinfo_general,high
7630626377921842446,surveillance,data_privacy,high
7572225903862861111,regulation,pro_regulation,high
7618793012260375821,art,noai_activism,high
7558874187830480141,jobs,all_jobs_panic,medium
7535905684794248453,deepfake,misinfo_general,high
7366034326309457195,general_neg,hate_quit,high
7505878773032668447,jobs,all_jobs_panic,medium
7522176826232311070,surveillance,tracking_spying,high
7560690998339194123,deepfake,misinfo_general,high
7490979277031116074,art,style_mimicry,high
7630267774127983894,general_neg,hate_quit,medium
7606570311458278664,art,noai_activism,high
7534357220868328718,art,style_mimicry,high
7589235188165594389,art,noai_activism,high
7549191294967467295,education,learning_harm,high
7627541148256652547,general_neg,antiai_identity,high
7583688505079893269,general_neg,ai_slop,high
7622249596562967830,art,noai_activism,high
7531950155159964941,surveillance,facial_recognition,high
7623211297492061462,environment,general_resource,high
7565778314514779405,deepfake,misinfo_general,high
7623628654588841234,general_neg,product_degradation,medium
7258824238142917930,art,noai_activism,high
7590840778696494349,art,noai_activism,medium
7088911282564320555,surveillance,facial_recognition,high
7631709110790049055,art,noai_activism,high
7527239514146835713,surveillance,tracking_spying,high
7576824133456039223,general_neg,hate_quit,high
7631421721408490772,deepfake,misinfo_general,high
7578267405353274637,jobs,service_blue_collar,high
7575689967477755159,education,student_cheating,high
7591042190449724693,deepfake,celebrity_impersonation,low
7574134994315103518,surveillance,state_corporate,high
7312268468726942978,surveillance,state_corporate,high
7586353879441280311,jobs,service_blue_collar,high
7632053516730666271,jobs,layoffs_news,high
7554970660234120478,jobs,service_blue_collar,high
7623343164601928978,surveillance,facial_recognition,high
7630968936531496205,environment,electricity_grid,high
7625990317761645831,general_neg,hate_quit,medium
7622162871144680718,art,style_mimicry,high
7596853830759795999,art,noai_activism,high
7593187768457563399,deepfake,nonconsensual_imagery,high
7519481995819322632,deepfake,misinfo_general,high
7538042994818108694,jobs,all_jobs_panic,medium
7522953615837793566,art,music_voice_theft,medium
7619052414351445279,surveillance,data_privacy,high
7627317798888279326,surveillance,tracking_spying,high
7365037019157908741,environment,carbon_climate,high
7630224409915084054,education,learning_harm,high
7629399531381132566,art,consent_training,high
7505455211746659630,deepfake,scam_fraud,high
7264673735490178305,deepfake,scam_fraud,high
7460650878924639534,surveillance,tracking_spying,high
7516530574694108430,deepfake,misinfo_general,high
7628140575232953614,art,noai_activism,high
7497277647978925334,deepfake,misinfo_general,high
7603457861603183894,jobs,personal_loss,medium
7616050564933143838,art,noai_activism,high
7616475310330088717,surveillance,state_corporate,high
7602636794173115668,deepfake,scam_fraud,high
7462444702877633838,deepfake,misinfo_general,high
7590599881006402846,environment,general_resource,medium
7619832352780438797,environment,water_usage,high
7155637546213477675,art,style_mimicry,high
7619030937996659982,art,noai_activism,high
7557175274668870943,environment,water_usage,medium
7623525260637392159,jobs,all_jobs_panic,medium
7629808001460784406,art,consent_training,high
7629942428572683541,art,consent_training,high
7630841003053813013,jobs,all_jobs_panic,high
7607868699558612238,environment,data_centers,high
7620829330431708438,art,noai_activism,high
7584845758684302647,general_neg,hate_quit,high
7498861118815882542,deepfake,scam_fraud,medium
7531791529749400862,deepfake,misinfo_general,high
7509904579165719850,art,consent_training,high
7632441588022594829,art,consent_training,medium
7632388716727782670,deepfake,scam_fraud,high
7564174704391605535,deepfake,misinfo_general,high
7632702002543217942,deepfake,misinfo_general,high
7559727952725052694,xrisk,other,medium
7632356377964367135,art,music_voice_theft,high
7513388978201005342,xrisk,loss_of_control,high
7560458769784737055,art,noai_activism,high
7309165263574797569,art,consent_training,high
7512566122818882858,art,noai_activism,high
7612273389817957654,deepfake,nonconsensual_imagery,high
7631320237962448142,education,student_cheating,high
7625304942693059871,art,creative_job_loss,high
7631906638571638048,art,noai_activism,high
7463161427180719392,art,style_mimicry,medium
7631378452414745869,deepfake,scam_fraud,high
7188125003253058842,environment,carbon_climate,high
7493230671716945159,environment,carbon_climate,high
7613906483134172446,art,noai_activism,high
7473513612594679062,art,noai_activism,high
7592442707583192352,general_neg,antiai_identity,medium
7619703146327084318,art,noai_activism,high
7443047599927545121,art,noai_activism,high
7623336331875257602,surveillance,facial_recognition,high
7539729190132780301,art,consent_training,high
7373707428308831493,art,consent_training,high
7377450904036953376,art,noai_activism,high
7631162820419210509,regulation,econ_bubble,high
7522955907785968909,education,learning_harm,high
7495615901505522962,deepfake,scam_fraud,high
7632323031049850134,art,creative_job_loss,high
7530345233511386423,jobs,personal_loss,high
7606764261943168286,art,other,high
7506969377678413099,education,student_cheating,high
7575708642456997122,general_neg,ai_slop,high
7631713454411255070,general_neg,product_degradation,high
7629172894714662174,general_neg,hate_quit,high
7482475128706845998,environment,carbon_climate,high
7427179801682840864,education,student_cheating,high
7626129089484557582,deepfake,nonconsensual_imagery,high
7594905984816942358,deepfake,nonconsensual_imagery,high
7598368903714114847,environment,water_usage,high
7600025994518564098,surveillance,facial_recognition,high
7566678585034018103,art,music_voice_theft,high
7630248622629735710,art,consent_training,high
7605860384318213397,art,noai_activism,high
7497666086767299886,regulation,pro_regulation,high
7631661185527450902,deepfake,scam_fraud,high
7210471812751265070,art,consent_training,high
7489123019722378527,education,student_cheating,high
7628612435909365010,art,noai_activism,high
7533019447452306719,art,noai_activism,high
7596744199140019458,environment,general_resource,medium
7622801062797348110,jobs,all_jobs_panic,high
7630107639371861278,deepfake,scam_fraud,high
7266231328465554731,education,student_cheating,high
7631274873637162271,regulation,pro_regulation,high
7576775501646204168,surveillance,data_privacy,high
7498478348721605918,education,student_cheating,high
7608320809081376030,environment,electricity_grid,high
7617663033648745742,general_neg,bubble_skepticism,high
7629054510559694112,art,noai_activism,high
7568584777222114592,surveillance,state_corporate,high
7631639446454078742,surveillance,facial_recognition,high
7608453886814244127,general_neg,hate_quit,high
7625761175417982221,surveillance,data_privacy,high
7626749373573205271,environment,water_usage,high
7588969069613698325,surveillance,facial_recognition,high
7595618365788491021,surveillance,other,high
7605276762427215125,deepfake,scam_fraud,high
7511797453859851566,regulation,pro_regulation,high
7630898433267617055,art,style_mimicry,high
7625650220231183624,art,consent_training,high
7609756547165457695,art,noai_activism,high
7182655067584072965,art,consent_training,high
7453167689696087329,environment,general_resource,low
7615588488582286613,art,music_voice_theft,high
7602017607314607362,jobs,service_blue_collar,high
7597490862163004694,general_neg,bubble_skepticism,high
7627459425145507092,art,style_mimicry,high
7632490131819121950,jobs,all_jobs_panic,high
7592617884816362773,deepfake,nonconsensual_imagery,high
7602659290238766350,art,noai_activism,high
7173041234179624235,art,noai_activism,high
7631270625063062798,jobs,layoffs_news,high
7608255737155816734,general_neg,ai_slop,high
7632528374472183070,art,noai_activism,high
7623089891747908886,art,music_voice_theft,high
7630760065397558544,jobs,all_jobs_panic,medium
7632472313333550350,deepfake,misinfo_general,high
7620217264926821653,jobs,personal_loss,medium
7336555090343513376,general_neg,product_degradation,medium
7212066140795751722,surveillance,facial_recognition,high
7615030776702405896,surveillance,tracking_spying,high
7632038078818962710,deepfake,misinfo_general,high
7555659432374439199,art,noai_activism,high
7538179064348151070,jobs,service_blue_collar,high
7481545520540831019,deepfake,scam_fraud,high
7630220441746951446,art,noai_activism,high
7574398777960910102,deepfake,misinfo_general,high
7611907019125165333,general_neg,antiai_identity,high
7571426335663426829,deepfake,misinfo_general,high
7470976232864091414,deepfake,misinfo_general,high
7593534842885737735,deepfake,nonconsensual_imagery,high
7626214347605380382,deepfake,misinfo_general,medium
7600482163200478486,surveillance,tracking_spying,medium
7597244920948116750,deepfake,nonconsensual_imagery,high
7591692526696910098,deepfake,nonconsensual_imagery,high
7588708660881132831,art,noai_activism,high
7631245868032642318,deepfake,misinfo_general,medium
7625986096782003470,environment,data_centers,high
7603191843639102750,jobs,all_jobs_panic,high
7621049969788701982,general_neg,antiai_identity,medium
7524261131712466198,jobs,service_blue_collar,high
7564044122038848798,art,noai_activism,high
7606549337362943262,surveillance,other,high
7535643139386756370,deepfake,nonconsensual_imagery,high
7549545992513654038,art,noai_activism,high
7488251763603066117,deepfake,misinfo_general,high
7588753678606109972,deepfake,nonconsensual_imagery,high
7620749145480989965,environment,other,low
7314004306926030112,art,style_mimicry,high
7529925222825217302,deepfake,celebrity_impersonation,high
7632126952249363726,art,noai_activism,high
7632073129271102742,surveillance,facial_recognition,high
7586824868432252174,environment,electricity_grid,high
7557498047224204551,art,consent_training,high
7592624817883401494,art,style_mimicry,high
7628668701981609234,deepfake,nonconsensual_imagery,high
7631265247034101005,art,consent_training,high
7611154658651950358,art,noai_activism,high
7558694900334710033,deepfake,scam_fraud,high
7579052575605951757,art,consent_training,high
7557828810662546721,art,noai_activism,high
7629786387717295368,art,music_voice_theft,high
7585126258460134669,art,noai_activism,high
7468254219745627415,art,noai_activism,high
7572302841889541389,environment,data_centers,high
7617866097567517974,jobs,service_blue_collar,high
7615611487083564305,art,consent_training,high
7631844037342940438,art,noai_activism,high
7585924374813871393,environment,carbon_climate,high
7556649471103241503,environment,electricity_grid,high
7442022610499554602,education,learning_harm,medium
7471177760191352086,xrisk,extinction_doom,high
7629177514954427678,general_neg,product_degradation,high
7605062821667179806,environment,water_usage,medium
7627640221907029281,regulation,corporate_critique,high
7623015613279194389,general_neg,ai_slop,high
7597254440730594574,general_neg,antiai_identity,medium
7551079885037391118,art,noai_activism,medium
7610041692464499990,art,noai_activism,high
7624112155062848789,art,noai_activism,high
7560380428675321118,environment,electricity_grid,high
7539565852438367502,art,noai_activism,high
7632063157137116429,deepfake,scam_fraud,high
7597598933921041672,environment,electricity_grid,high
7599658900840795412,surveillance,facial_recognition,high
7527511462663720223,surveillance,state_corporate,high
7623187397471177997,surveillance,facial_recognition,high
7629880376546135309,deepfake,scam_fraud,high
7593877432059333908,general_neg,antiai_identity,medium
7632307229751872789,deepfake,political_election,high
7548210428174667038,art,noai_activism,high
7625706254287047949,regulation,pro_regulation,high
7613400239382318369,surveillance,facial_recognition,high
7558999203444313375,art,noai_activism,high
7564031771805748493,deepfake,misinfo_general,high
7631673302813117729,deepfake,scam_fraud,high
7600504761737022751,general_neg,ai_slop,high
7631871663860239623,deepfake,misinfo_general,high
7587891290092686614,environment,water_usage,high
7592932593880861959,art,consent_training,high
7497783103113547063,general_neg,bubble_skepticism,high
7574502456399252749,regulation,econ_bubble,high
7571408722845617415,environment,carbon_climate,medium
7623118985919302920,deepfake,nonconsensual_imagery,high
7617425767240142087,art,noai_activism,high
7518163416951901470,regulation,safety_oversight,high
7373682533357210887,general_neg,product_degradation,high
7587825264265137439,environment,water_usage,high
7591565164147690774,art,noai_activism,high
7632287152084274435,art,noai_activism,high
7629813785326292238,surveillance,state_corporate,medium
7528263905701874952,surveillance,state_corporate,high
7631657857334775070,surveillance,data_privacy,high
7595356088514497805,deepfake,misinfo_general,high
7429269628771224854,art,noai_activism,medium
7515582005933853994,art,noai_activism,high
7602699930544737549,xrisk,loss_of_control,high
7618642818373799199,general_neg,hate_quit,high
7615725441822887190,art,noai_activism,high
7632444954870123789,general_neg,hate_quit,medium
7530354924475944206,environment,electricity_grid,high
7542162838916189445,art,consent_training,high
7589356443619331348,deepfake,scam_fraud,high
7591232573448195350,environment,carbon_climate,medium
7521804780033838366,art,noai_activism,high
7632755552514362646,jobs,white_collar_tech,high
7618954313641119006,art,noai_activism,high
7622723994625576223,art,noai_activism,high
7258745901617827114,art,noai_activism,high
7627930334323019030,deepfake,scam_fraud,high
7589604275290918164,general_neg,hate_quit,high
7622609589531397408,art,consent_training,high
7632898307819310367,art,consent_training,high
7624881585677946144,art,noai_activism,high
7621219307363585294,art,noai_activism,high
7608872828233993494,art,consent_training,high
7604170006032600351,art,noai_activism,high
7578290591541316919,general_neg,hate_quit,medium
6995751135927700742,xrisk,loss_of_control,medium
7615695040555355423,deepfake,scam_fraud,high
7611261768039419139,art,consent_training,high
7587159897754635534,environment,electricity_grid,high
7493918687167106312,art,creative_job_loss,high
7608901795649162516,environment,electricity_grid,high
7524585970570710294,deepfake,misinfo_general,high
7629604371092884766,regulation,safety_oversight,high
7514780947389189408,xrisk,loss_of_control,medium
7631563345883139350,deepfake,political_election,high
7540655567912684856,general_neg,product_degradation,high
7621935686215568673,art,noai_activism,high
7372686515320704289,surveillance,state_corporate,high
7601223149434309909,general_neg,ai_slop,high
7206545431298395438,art,style_mimicry,medium
7441074053340761362,deepfake,misinfo_general,medium
7531129808013643064,environment,water_usage,high
7369653710579846442,environment,data_centers,high
7521970524667268366,environment,general_resource,medium
7502169166892354847,deepfake,scam_fraud,high
7629460332372577566,general_neg,bubble_skepticism,high
7613963209137016085,deepfake,misinfo_general,high
7593663221387627798,art,noai_activism,high
7531874497088064773,art,noai_activism,high
7626707287754722593,environment,general_resource,medium
7564176011387079991,deepfake,misinfo_general,high
7621122866909580565,art,noai_activism,high
7570692804452601110,art,creative_job_loss,medium
7556057962352037136,surveillance,tracking_spying,high
7598361851293895950,art,noai_activism,high
7565971802959269150,regulation,econ_bubble,high
7615926312913440020,deepfake,misinfo_general,medium
7619047886604487949,general_neg,hate_quit,high
7582672129636764950,general_neg,antiai_identity,high
7509269197646613790,xrisk,loss_of_control,high
7568343009520045320,deepfake,nonconsensual_imagery,high
7602860457690467598,environment,water_usage,high
7625769355065756945,regulation,pro_regulation,high
7616268288020008212,jobs,layoffs_news,high
7470309157250338079,deepfake,misinfo_general,high
7595609835320691975,general_neg,antiai_identity,high
7609851481956650273,general_neg,antiai_identity,medium
7606739009473088790,general_neg,ai_slop,high
7185650352698543406,general_neg,ai_slop,high
7621197643212950797,education,learning_harm,high
7492768837490838806,environment,carbon_climate,high
7610543955591236884,art,noai_activism,high
7490197597823667478,art,consent_training,high
7615301835666083085,deepfake,misinfo_general,high
7621922806086896918,general_neg,product_degradation,high
7629053047515335939,surveillance,facial_recognition,high
7629499284399852822,deepfake,scam_fraud,high
7630919633306012950,general_neg,other,high
7527673218124025143,deepfake,misinfo_general,high
7499539060545850654,jobs,all_jobs_panic,medium
7582652546905312534,art,noai_activism,high
7559797592205298961,environment,water_usage,high
7482972433205497130,art,noai_activism,high
7545964011804757262,jobs,other,high
7631583534066453773,jobs,service_blue_collar,high
7593878121577762079,environment,water_usage,high
7590459970890599735,art,noai_activism,high
7630965902367788319,regulation,corporate_critique,high
7605286115507031310,general_neg,antiai_identity,high
7531712130656046344,deepfake,misinfo_general,medium
7543521652504644894,jobs,personal_loss,high
7631809245935127838,art,noai_activism,high
7584141157312089364,education,student_cheating,high
7496671210386771246,jobs,service_blue_collar,medium
7619874217856748831,art,style_mimicry,high
7629707051110845717,art,consent_training,high
7537324216715201823,art,consent_training,high
7577680209684614433,environment,electricity_grid,high
7630455122031660320,art,consent_training,high
7550935428229057814,art,noai_activism,high
7628912004643753230,deepfake,political_election,high
7523357907187027208,environment,water_usage,high
7624118046688382221,environment,electricity_grid,high
7618572146259840286,general_neg,antiai_identity,medium
7616050837567065352,art,music_voice_theft,high
7525732759390686470,art,noai_activism,high
7581511613719776534,deepfake,misinfo_general,high
7480772898295221534,surveillance,tracking_spying,high
7591139511308946709,general_neg,hate_quit,high
7607212828461763862,art,noai_activism,high
7541502786278657294,education,student_cheating,high
7628899025445522708,jobs,other,high
7595205600489917713,deepfake,nonconsensual_imagery,high
7630388672226954518,art,noai_activism,medium
7626094994411048205,jobs,service_blue_collar,medium
7586929833389706518,regulation,econ_bubble,high
7554173434834554142,general_neg,other,low
7559420489542700319,general_neg,ai_slop,high
7600543917062327608,deepfake,nonconsensual_imagery,high
7524836529403923734,art,music_voice_theft,medium
7489668313098767662,art,noai_activism,high
7504355284400229663,jobs,personal_loss,high
7346604987306315013,education,learning_harm,high
7563786365058436407,environment,electricity_grid,high
7632308139454418208,general_neg,product_degradation,medium
7624263839005019400,education,student_cheating,high
7575759064832003358,deepfake,misinfo_general,high
7602325896065862934,environment,water_usage,high
7563136907857775893,deepfake,scam_fraud,high
7557638802198564118,art,music_voice_theft,high
7367131039736630560,art,consent_training,high
7553812895188946231,xrisk,agi_superintelligence,high
7629778576023260448,art,consent_training,high
7631896613870423318,environment,data_centers,high
7527137699283717389,art,noai_activism,high
7632111401816886542,environment,data_centers,high
7626408017415736598,art,noai_activism,high
7614178665634614559,jobs,personal_loss,medium
7569008365611928862,art,noai_activism,high
7566978192720809271,art,music_voice_theft,high
7302362757049896197,deepfake,scam_fraud,high
7627178184974454034,art,noai_activism,high
7615646471538445588,environment,water_usage,high
7623404260293659912,art,noai_activism,high
7484849767298698527,jobs,all_jobs_panic,high
7631249287665569038,general_neg,hate_quit,medium
7631859172132277525,surveillance,data_privacy,high
7592249096254065928,environment,other,high
7631220400998927624,art,noai_activism,high
7577083847808929079,general_neg,antiai_identity,high
7521797092356984094,jobs,layoffs_news,medium
7605224160687656200,surveillance,data_privacy,high
7631618708292504864,general_neg,product_degradation,high
7516802150568135954,xrisk,loss_of_control,high
7624074102201961731,jobs,layoffs_news,high
7533635194977373448,education,learning_harm,high
7624208014953680148,jobs,all_jobs_panic,high
7630070909893692703,art,noai_activism,high
7531492166888082719,xrisk,loss_of_control,high
7510779872298487082,deepfake,misinfo_general,high
7631153566211788054,xrisk,loss_of_control,high
7578317791556685070,surveillance,data_privacy,high
7623772710056889630,environment,data_centers,high
7471727630979452203,environment,carbon_climate,high
7516507416846961942,xrisk,loss_of_control,high
7631581723599310111,art,consent_training,high
7620511798227127566,general_neg,bubble_skepticism,high
7612195586481114399,surveillance,facial_recognition,high
7631607248267070734,environment,data_centers,high
7611615075123744014,art,noai_activism,high
7594180700320959766,jobs,personal_loss,high
7597322270226369847,education,learning_harm,high
7582619024953986317,art,noai_activism,high
7568856372427689238,deepfake,misinfo_general,high
7546289920407506206,surveillance,state_corporate,high
7501680230780685598,general_neg,product_degradation,medium
7552730784457706772,deepfake,nonconsensual_imagery,high
7623404186473958669,surveillance,facial_recognition,high
7623953150986259742,jobs,service_blue_collar,high
7631563897123736852,xrisk,loss_of_control,high
7329879411711364395,deepfake,scam_fraud,high
7365834196583042336,art,noai_activism,high
7617387406571932942,art,style_mimicry,high
7624477467352321302,art,music_voice_theft,high
7536701009763126559,art,noai_activism,high
7478894304702893342,general_neg,product_degradation,high
7609316716836834573,education,student_cheating,high
7618761195570416926,environment,general_resource,medium
